date,state,positive,negative,recovered,death,deathIncrease,negativeIncrease,positiveIncrease,total,posNeg,state_ch,state_en
4.01,WI,1550,18819,0,24,8,1444,199,20369,20369,威斯康辛州（威斯康星州）,Wisconsin
4.01,WV,191,4384,0,1,0,403,29,4575,4575,西弗吉尼亚州,Wst Virginia
4.01,WY,130,2218,31,0,0,219,21,2348,2348,怀俄明州,Wyoming
4.02,AK,143,4879,0,3,0,409,10,5022,5022,阿拉斯加州,Alaska
4.02,AL,1233,7503,0,32,6,806,156,8736,8736,阿拉巴马州,Alabama
4.02,AR,643,7880,47,12,2,526,59,8523,8523,阿肯色州,Arkansas
4.02,AZ,1598,21111,0,32,3,1466,185,22709,22709,亚利桑那州,Arizona
4.02,CA,9191,23809,0,203,32,2037,1036,92500,33000,加利福尼亚州,California
4.02,CO,3342,15303,0,80,11,1420,376,18645,18645,科罗拉多州,Colorado
4.02,CT,3824,14476,0,112,27,1433,267,18300,18300,康涅狄格州,Connecticut
4.02,DE,393,4566,49,12,1,551,25,4959,4959,特拉华州,Delaware
4.02,FL,8010,69286,0,128,41,9757,1055,78581,77296,佛罗里达州,Florida
4.02,GA,5348,17609,0,163,24,1921,710,22957,22957,乔治亚州（佐治亚州）,Georgia
4.02,HI,258,10206,69,1,0,1485,50,10464,10464,夏威夷州,Hawaii
4.02,IA,614,8054,46,11,2,750,65,8668,8668,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.02,ID,669,6613,0,9,0,537,144,7282,7282,爱达荷州,Idaho
4.02,IL,7695,35961,0,157,16,2557,715,43656,43656,伊利诺斯州,Illinois
4.02,IN,3039,13246,0,78,13,1436,474,16285,16285,印第安纳州,Indiana
4.02,KS,552,6059,0,13,3,648,70,6611,6611,堪萨斯州,Kansas
4.02,KY,680,7220,0,20,3,255,89,7900,7900,肯塔基州,Kentucky
4.02,LA,9150,41936,0,310,37,2584,2726,51086,51086,路易斯安那州,Louisiana
4.02,MA,8867,47767,0,229,42,3642,1228,56634,56634,马萨诸塞州（麻省、麻州）,Massachusetts
4.02,MD,2331,18890,81,36,5,1657,346,21221,21221,马里兰州,Maryland
4.02,ME,376,6088,94,7,0,0,32,6464,6464,缅因州,Maine
4.02,MI,14117,30368,0,417,80,3131,1229,44485,44485,密歇根州（密执安州）,Michigan
4.02,MN,742,21652,0,18,1,1150,53,22394,22394,明尼苏达州,Minnesota
4.02,MO,1834,17849,0,19,1,2003,253,19683,19683,密苏里州,Missouri
4.02,MS,1177,4753,0,26,4,1041,104,5930,5930,密西西比州,Mississippi
4.02,MT,227,5093,0,5,0,383,19,5320,5320,蒙大拿州,Montana
4.02,NC,1857,26822,0,16,6,2163,273,28679,28679,北卡罗来纳州,North Carolina
4.02,ND,159,4821,43,3,0,470,17,4980,4980,北达科他州,North Dakota
4.02,NE,246,3978,0,5,1,503,36,4235,4224,内布拉斯加州,Nebraska
4.02,NH,415,6078,91,4,0,93,0,6619,6493,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.02,NJ,25590,33520,0,537,182,3133,3335,59110,59110,新泽西州,New Jersey
4.02,NM,363,13648,26,6,1,723,48,14011,14011,新墨西哥州,New Mexico
4.02,NV,1458,12588,0,38,12,1069,179,14046,14046,内华达州,Nevada
4.02,NY,92381,146584,7434,2373,432,9416,8669,238965,238965,纽约州,New York
4.02,OH,2902,32016,0,81,16,5024,355,34918,34918,俄亥俄州,Ohio
4.02,OK,879,1265,0,34,4,17,160,2144,2144,俄克拉荷马州,Oklahoma
4.02,OR,826,15259,0,21,3,2123,90,16085,16085,俄勒冈州,Oregon
4.02,PA,7016,47698,0,90,16,5271,1211,54714,54714,宾夕法尼亚州,Pennsylvania
4.02,RI,657,4412,35,12,2,581,91,5069,5069,罗得岛州（罗德岛州）,Rhode Island
4.02,SC,1554,5441,0,31,5,408,261,6995,6995,南卡罗来纳州,South Carolina
4.02,SD,165,4217,57,2,0,314,36,4382,4382,南达科他州,South Dakota
4.02,TN,2845,31766,220,32,8,1997,162,34611,34611,田纳西州,Tennessee
4.02,TX,4669,46010,38,70,12,2150,672,50679,50679,得克萨斯州,Texas
4.02,UT,1074,20155,0,7,0,0,62,21229,21229,犹他州,Utah
4.02,VA,1706,15883,0,41,7,2023,222,17589,17589,弗吉尼亚州,Virginia
4.02,VT,338,4711,15,17,1,537,17,5049,5049,佛蒙特州,Vermont
4.02,WA,6893,86889,0,310,28,4332,353,93782,93782,华盛顿州,Washington
4.02,WI,1730,20317,0,31,7,1498,180,22047,22047,威斯康辛州（威斯康星州）,Wisconsin
4.02,WV,217,5276,0,2,1,892,26,5493,5493,西弗吉尼亚州,Wst Virginia
4.02,WY,150,2439,31,0,0,221,20,2589,2589,怀俄明州,Wyoming
4.03,AK,157,5859,0,3,0,980,14,6016,6016,阿拉斯加州,Alaska
4.03,AL,1432,8187,0,35,3,684,199,9619,9619,阿拉巴马州,Alabama
4.03,AR,704,8995,60,12,0,1115,61,9699,9699,阿肯色州,Arkansas
4.03,AZ,1769,22904,0,41,9,1793,171,24673,24673,亚利桑那州,Arizona
4.03,CA,10701,24599,0,237,34,790,1510,94800,35300,加利福尼亚州,California
4.03,CO,3728,16683,0,97,17,1380,386,20411,20411,科罗拉多州,Colorado
4.03,CT,4914,15101,0,131,19,625,1090,20015,20015,康涅狄格州,Connecticut
4.03,DE,450,4995,71,14,2,429,57,5445,5445,特拉华州,Delaware
4.03,FL,9585,82137,0,163,35,12851,1575,92947,91722,佛罗里达州,Florida
4.03,GA,5831,19434,0,184,21,1825,483,25265,25265,乔治亚州（佐治亚州）,Georgia
4.03,HI,285,10206,72,2,1,0,27,10491,10491,夏威夷州,Hawaii
4.03,IA,699,8754,188,11,0,700,85,9453,9453,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.03,ID,891,7054,0,9,0,441,222,7945,7945,爱达荷州,Idaho
4.03,IL,8904,39144,0,210,53,3183,1209,48048,48048,伊利诺斯州,Illinois
4.03,IN,3437,14398,0,102,24,1152,398,17835,17835,印第安纳州,Indiana
4.03,KS,620,6454,0,17,4,395,68,7074,7074,堪萨斯州,Kansas
4.03,KY,770,12034,0,31,11,4814,90,12804,12804,肯塔基州,Kentucky
4.03,LA,10297,43348,0,370,60,1412,1147,53645,53645,路易斯安那州,Louisiana
4.03,MA,10303,52685,0,265,36,4918,1436,62988,62988,马萨诸塞州（麻省、麻州）,Massachusetts
4.03,MD,2758,20932,159,42,6,2042,427,23690,23690,马里兰州,Maryland
4.03,ME,432,6088,113,9,2,0,56,6520,6520,缅因州,Maine
4.03,MI,15252,33670,56,479,62,3302,1135,48922,48922,密歇根州（密执安州）,Michigan
4.03,MN,789,23438,0,22,4,1786,47,24227,24227,明尼苏达州,Minnesota
4.03,MO,2113,19357,0,19,0,1508,279,21470,21470,密苏里州,Missouri
4.03,MS,1358,4753,0,29,3,0,181,6111,6111,密西西比州,Mississippi
4.03,MT,243,5333,0,5,0,240,16,5576,5576,蒙大拿州,Montana
4.03,NC,2093,29505,0,19,3,2683,236,31598,31598,北卡罗来纳州,North Carolina
4.03,ND,173,5625,55,3,0,804,14,5798,5798,北达科他州,North Dakota
4.03,NE,279,4487,0,6,1,509,33,4777,4766,内布拉斯加州,Nebraska
4.03,NH,479,6575,101,5,1,497,64,7168,7054,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.03,NJ,29895,37608,0,646,109,4088,4305,67503,67503,新泽西州,New Jersey
4.03,NM,403,14375,26,7,1,727,40,14778,14778,新墨西哥州,New Mexico
4.03,NV,1514,13018,0,43,5,430,56,14532,14532,内华达州,Nevada
4.03,NY,102863,157657,8886,2935,562,11073,10482,260520,260520,纽约州,New York
4.03,OH,3312,35063,0,91,10,3047,410,38375,38375,俄亥俄州,Ohio
4.03,OK,988,1315,383,38,4,50,109,2303,2303,俄克拉荷马州,Oklahoma
4.03,OR,899,16535,0,22,1,1276,73,17434,17434,俄勒冈州,Oregon
4.03,PA,8420,53695,0,102,12,5997,1404,62115,62115,宾夕法尼亚州,Pennsylvania
4.03,RI,709,4857,35,14,2,445,52,5566,5566,罗得岛州（罗德岛州）,Rhode Island
4.03,SC,1554,5441,0,31,0,0,0,6995,6995,南卡罗来纳州,South Carolina
4.03,SD,187,4593,69,2,0,376,22,4783,4780,南达科他州,South Dakota
4.03,TN,3067,34772,248,37,5,3006,222,37839,37839,田纳西州,Tennessee
4.03,TX,5330,50434,38,90,20,4424,661,55764,55764,得克萨斯州,Texas
4.03,UT,1246,23002,0,7,0,2847,172,24248,24248,犹他州,Utah
4.03,VA,2012,16993,0,46,5,1110,306,19005,19005,弗吉尼亚州,Virginia
4.03,VT,389,4839,15,17,0,128,51,5228,5228,佛蒙特州,Vermont
4.03,WA,7424,91184,0,338,28,4295,531,98608,98608,华盛顿州,Washington
4.03,WI,1912,22377,0,37,6,2060,182,24289,24289,威斯康辛州（威斯康星州）,Wisconsin
4.03,WV,237,6130,0,2,0,854,20,6367,6367,西弗吉尼亚州,Wst Virginia
4.03,WY,162,2704,37,0,0,265,12,2866,2866,怀俄明州,Wyoming
4.04,AK,171,5869,0,5,2,10,14,6040,6040,阿拉斯加州,Alaska
4.04,AL,1580,9273,0,43,8,1086,148,10853,10853,阿拉巴马州,Alabama
4.04,AR,743,9627,79,14,2,632,39,10370,10370,阿肯色州,Arkansas
4.04,AZ,2019,25141,0,52,11,2237,250,27160,27160,亚利桑那州,Arizona
4.04,CA,12026,101674,0,276,39,77075,1325,126700,113700,加利福尼亚州,California
4.04,CO,4173,17898,0,111,14,1215,445,22071,22071,科罗拉多州,Colorado
4.04,CT,5276,16753,0,165,34,1652,362,22029,22029,康涅狄格州,Connecticut
4.04,DE,593,5874,71,14,0,879,143,6467,6467,特拉华州,Delaware
4.04,FL,11111,90956,0,191,28,8819,1526,103348,102067,佛罗里达州,Florida
4.04,GA,6160,20134,0,201,17,700,329,26294,26294,乔治亚州（佐治亚州）,Georgia
4.04,HI,319,11959,78,3,1,1753,34,12278,12278,夏威夷州,Hawaii
4.04,IA,786,9454,188,14,3,700,87,10240,10240,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.04,ID,1013,7857,0,10,1,803,122,8870,8870,爱达荷州,Idaho
4.04,IL,10357,43224,0,243,33,4080,1453,53581,53581,伊利诺斯州,Illinois
4.04,IN,3953,15847,0,116,14,1449,516,19800,19800,印第安纳州,Indiana
4.04,KS,698,6880,0,21,4,426,78,7578,7578,堪萨斯州,Kansas
4.04,KY,831,14741,0,37,6,2707,61,15572,15572,肯塔基州,Kentucky
4.04,LA,12496,46002,0,409,39,2654,2199,58498,58498,路易斯安那州,Louisiana
4.04,MA,11637,57191,0,304,39,4506,1334,68828,68828,马萨诸塞州（麻省、麻州）,Massachusetts
4.04,MD,3125,22485,159,53,11,1553,367,25610,25610,马里兰州,Maryland
4.04,ME,456,6088,140,10,1,0,24,6544,6544,缅因州,Maine
4.04,MI,16395,37405,56,540,61,3735,1143,53800,53800,密歇根州（密执安州）,Michigan
4.04,MN,865,24558,440,24,2,1120,76,25423,25423,明尼苏达州,Minnesota
4.04,MO,2291,22614,0,24,5,3257,178,24905,24905,密苏里州,Missouri
4.04,MS,1455,5133,0,35,6,380,97,6588,6588,密西西比州,Mississippi
4.04,MT,265,5912,0,5,0,579,22,6177,6177,蒙大拿州,Montana
4.04,NC,2402,36371,0,24,5,6866,309,38773,38773,北卡罗来纳州,North Carolina
4.04,ND,186,6021,63,3,0,396,13,6207,6207,北达科他州,North Dakota
4.04,NE,321,5058,0,6,0,571,42,5389,5379,内布拉斯加州,Nebraska
4.04,NH,540,6965,144,7,2,390,61,7599,7505,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.04,NJ,34124,41232,0,846,200,3624,4229,75356,75356,新泽西州,New Jersey
4.04,NM,495,15137,26,10,3,762,92,15632,15632,新墨西哥州,New Mexico
4.04,NV,1742,14421,0,46,3,1403,228,16163,16163,内华达州,Nevada
4.04,NY,113704,169917,10478,3565,630,12260,10841,283621,283621,纽约州,New York
4.04,OH,3739,38132,0,102,11,3069,427,41871,41871,俄亥俄州,Ohio
4.04,OK,1159,1362,0,42,4,47,171,2521,2521,俄克拉荷马州,Oklahoma
4.04,OR,999,16535,0,26,4,0,100,17534,17534,俄勒冈州,Oregon
4.04,PA,10017,60013,0,136,34,6318,1597,70030,70030,宾夕法尼亚州,Pennsylvania
4.04,RI,806,5584,35,17,3,727,97,6390,6390,罗得岛州（罗德岛州）,Rhode Island
4.04,SC,1917,16397,0,40,9,10956,363,18314,18314,南卡罗来纳州,South Carolina
4.04,SD,212,5012,76,2,0,419,25,5225,5224,南达科他州,South Dakota
4.04,TN,3321,38070,416,43,6,3298,254,41391,41391,田纳西州,Tennessee
4.04,TX,6110,57641,38,105,15,7207,780,63751,63751,得克萨斯州,Texas
4.04,UT,1428,26615,0,8,1,3613,182,28043,28043,犹他州,Utah
4.04,VA,2407,19145,0,52,6,2152,395,21552,21552,弗吉尼亚州,Virginia
4.04,VT,461,5383,15,20,3,544,72,5844,5844,佛蒙特州,Vermont
4.04,WA,7792,93529,0,365,27,2345,368,101321,101321,华盛顿州,Washington
4.04,WI,2112,23859,0,56,19,1482,200,25971,25971,威斯康辛州（威斯康星州）,Wisconsin
4.04,WV,282,7404,0,2,0,1274,45,7686,7686,西弗吉尼亚州,Wst Virginia
4.04,WY,187,2945,49,0,0,241,25,3132,3132,怀俄明州,Wyoming
4.05,AK,185,6099,0,6,1,230,14,6284,6284,阿拉斯加州,Alaska
4.05,AL,1796,11282,0,45,2,2009,216,13078,13078,阿拉巴马州,Alabama
4.05,AR,830,10412,97,16,2,785,87,11242,11242,阿肯色州,Arkansas
4.05,AZ,2269,25141,0,64,12,0,250,27410,27410,亚利桑那州,Arizona
4.05,CA,13438,103095,0,319,43,1421,1412,131533,116533,加利福尼亚州,California
4.05,CO,4565,19335,0,126,15,1437,392,23900,23900,科罗拉多州,Colorado
4.05,CT,5675,17595,0,189,24,842,399,23270,23270,康涅狄格州,Connecticut
4.05,DE,673,6321,71,14,0,447,80,6994,6994,特拉华州,Delaware
4.05,FL,12151,101253,0,218,27,10297,1040,114533,113404,佛罗里达州,Florida
4.05,GA,6647,21185,0,211,10,1051,487,27832,27832,乔治亚州（佐治亚州）,Georgia
4.05,HI,351,12604,82,4,1,645,32,12955,12955,夏威夷州,Hawaii
4.05,IA,868,9973,188,22,8,519,82,10841,10841,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.05,ID,1077,9184,0,10,0,1327,64,10261,10261,爱达荷州,Idaho
4.05,IL,11256,47727,0,274,31,4503,899,58983,58983,伊利诺斯州,Illinois
4.05,IN,4411,18241,0,127,11,2394,458,22652,22652,印第安纳州,Indiana
4.05,KS,747,7476,0,22,1,596,49,8223,8223,堪萨斯州,Kansas
4.05,KY,917,15746,0,40,3,1005,86,16663,16663,肯塔基州,Kentucky
4.05,LA,13010,47315,0,477,68,1313,514,60325,60325,路易斯安那州,Louisiana
4.05,MA,12402,59565,0,370,66,2374,765,71967,71967,马萨诸塞州（麻省、麻州）,Massachusetts
4.05,MD,3609,24728,159,67,14,2243,484,28337,28337,马里兰州,Maryland
4.05,ME,470,6088,156,10,0,0,14,6558,6558,缅因州,Maine
4.05,MI,17567,40331,56,617,77,2926,1172,57898,57898,密歇根州（密执安州）,Michigan
4.05,MN,935,25842,451,29,5,1284,70,26777,26777,明尼苏达州,Minnesota
4.05,MO,2367,24882,0,34,10,2268,76,27249,27249,密苏里州,Missouri
4.05,MS,1638,5580,0,43,8,447,183,7218,7218,密西西比州,Mississippi
4.05,MT,286,6317,0,6,1,405,21,6603,6603,蒙大拿州,Montana
4.05,NC,2585,37460,0,31,7,1089,183,40045,40045,北卡罗来纳州,North Carolina
4.05,ND,207,6580,63,3,0,559,21,6787,6787,北达科他州,North Dakota
4.05,NE,363,5558,0,8,2,500,42,5933,5921,内布拉斯加州,Nebraska
4.05,NH,621,7411,146,9,2,446,81,8125,8032,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.05,NJ,37505,44661,0,917,71,3429,3381,82166,82166,新泽西州,New Jersey
4.05,NM,543,16285,54,11,1,1148,48,16828,16828,新墨西哥州,New Mexico
4.05,NV,1836,14995,0,46,0,574,94,16831,16831,内华达州,Nevada
4.05,NY,122031,180249,12187,4159,594,10332,8327,302280,302280,纽约州,New York
4.05,OH,4043,39713,0,119,17,1581,304,43756,43756,俄亥俄州,Ohio
4.05,OK,1252,1401,0,46,4,39,93,2653,2653,俄克拉荷马州,Oklahoma
4.05,OR,1068,19556,0,27,1,3021,69,20624,20624,俄勒冈州,Oregon
4.05,PA,11510,66261,0,150,14,6248,1493,77771,77771,宾夕法尼亚州,Pennsylvania
4.05,RI,922,6259,35,25,8,675,116,7181,7181,罗得岛州（罗德岛州）,Rhode Island
4.05,SC,2049,16927,0,44,4,530,132,18976,18976,南卡罗来纳州,South Carolina
4.05,SD,240,5353,84,2,0,341,28,5593,5593,南达科他州,South Dakota
4.05,TN,3633,41667,295,44,1,3597,312,45300,45300,田纳西州,Tennessee
4.05,TX,6812,64126,38,127,22,6485,702,70938,70938,得克萨斯州,Texas
4.05,UT,1605,29287,0,8,0,2672,177,30892,30892,犹他州,Utah
4.05,VA,2637,21034,0,51,-1,1889,230,23671,23671,弗吉尼亚州,Virginia
4.05,VT,512,6070,15,22,2,687,51,6582,6582,佛蒙特州,Vermont
4.05,WA,8181,95286,0,386,21,1757,389,103467,103467,华盛顿州,Washington
4.05,WI,2267,25169,0,68,12,1310,155,27436,27436,威斯康辛州（威斯康星州）,Wisconsin
4.05,WV,324,8514,0,3,1,1110,42,8838,8838,西弗吉尼亚州,Wst Virginia
4.05,WY,197,3040,50,0,0,95,10,3237,3237,怀俄明州,Wyoming
4.06,AK,191,6692,0,6,0,593,6,6883,6883,阿拉斯加州,Alaska
4.06,AL,1968,12797,0,50,5,1515,172,14765,14765,阿拉巴马州,Alabama
4.06,AR,875,11970,102,16,0,1558,45,12845,12845,阿肯色州,Arkansas
4.06,AZ,2456,30078,0,65,1,4937,187,32534,32534,亚利桑那州,Arizona
4.06,CA,14336,103095,0,343,24,0,898,132431,117431,加利福尼亚州,California
4.06,CO,4950,20823,0,140,14,1488,385,25773,25773,科罗拉多州,Colorado
4.06,CT,6906,19780,0,206,17,2185,1231,26686,26686,康涅狄格州,Connecticut
4.06,DE,673,6321,71,14,0,0,0,6994,6994,特拉华州,Delaware
4.06,FL,13324,109950,0,236,18,8697,1173,124416,123274,佛罗里达州,Florida
4.06,GA,7314,23960,0,229,18,2775,667,31274,31274,乔治亚州（佐治亚州）,Georgia
4.06,HI,371,13155,85,4,0,551,20,13526,13526,夏威夷州,Hawaii
4.06,IA,946,10653,284,25,3,680,78,11599,11599,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.06,ID,1101,9894,0,10,0,710,24,10995,10995,爱达荷州,Idaho
4.06,IL,12262,50680,0,307,33,2953,1006,62942,62942,伊利诺斯州,Illinois
4.06,IN,4944,21247,0,139,12,3006,533,26191,26191,印第安纳州,Indiana
4.06,KS,845,8239,0,25,3,763,98,9084,9084,堪萨斯州,Kansas
4.06,KY,955,17812,0,45,5,2066,38,18767,18767,肯塔基州,Kentucky
4.06,LA,14867,54299,0,512,35,6984,1857,69166,69166,路易斯安那州,Louisiana
4.06,MA,13739,62720,0,448,78,3155,1337,76459,76459,马萨诸塞州（麻省、麻州）,Massachusetts
4.06,MD,4045,25572,184,91,24,844,436,29617,29617,马里兰州,Maryland
4.06,ME,499,6088,158,10,0,0,29,6587,6587,缅因州,Maine
4.06,MI,18850,43120,56,727,110,2789,1283,61970,61970,密歇根州（密执安州）,Michigan
4.06,MN,986,27142,470,30,1,1300,51,28128,28128,明尼苏达州,Minnesota
4.06,MO,2722,27113,0,39,5,2231,355,29835,29835,密苏里州,Missouri
4.06,MS,1738,18632,0,51,8,13052,100,20370,20370,密西西比州,Mississippi
4.06,MT,299,6491,0,6,0,174,13,6790,6790,蒙大拿州,Montana
4.06,NC,2870,37856,0,33,2,396,285,40726,40726,北卡罗来纳州,North Carolina
4.06,ND,225,6988,74,3,0,408,18,7213,7213,北达科他州,North Dakota
4.06,NE,409,6378,0,8,0,820,46,6795,6787,内布拉斯加州,Nebraska
4.06,NH,669,7701,147,9,0,290,48,8471,8370,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.06,NJ,41090,47942,0,1003,86,3281,3585,89032,89032,新泽西州,New Jersey
4.06,NM,624,18512,130,12,1,2227,81,19136,19136,新墨西哥州,New Mexico
4.06,NV,1953,15676,0,46,0,681,117,17629,17629,内华达州,Nevada
4.06,NY,130689,190122,13366,4758,599,9873,8658,320811,320811,纽约州,New York
4.06,OH,4450,43928,0,142,23,4215,407,48378,48378,俄亥俄州,Ohio
4.06,OK,1327,1422,522,51,5,21,75,2749,2749,俄克拉荷马州,Oklahoma
4.06,OR,1132,20669,0,27,0,1113,64,21801,21801,俄勒冈州,Oregon
4.06,PA,12980,70874,0,162,12,4613,1470,83854,83854,宾夕法尼亚州,Pennsylvania
4.06,RI,1082,7399,35,27,2,1140,160,8481,8481,罗得岛州（罗德岛州）,Rhode Island
4.06,SC,2049,16927,0,44,0,0,0,18976,18976,南卡罗来纳州,South Carolina
4.06,SD,288,5732,91,4,2,379,48,6020,6020,南达科他州,South Dakota
4.06,TN,3802,43548,356,65,21,1881,169,47350,47350,田纳西州,Tennessee
4.06,TX,7276,78081,38,140,13,13955,464,85357,85357,得克萨斯州,Texas
4.06,UT,1675,31719,0,13,5,2432,70,33394,33394,犹他州,Utah
4.06,VA,2878,21643,0,54,3,609,241,24521,24521,弗吉尼亚州,Virginia
4.06,VT,543,6090,15,23,1,20,31,6633,6633,佛蒙特州,Vermont
4.06,WA,8523,99837,0,407,21,4551,342,108360,108360,华盛顿州,Washington
4.06,WI,2440,26574,0,77,9,1405,173,29014,29014,威斯康辛州（威斯康星州）,Wisconsin
4.06,WV,345,9595,0,4,1,1081,21,9940,9940,西弗吉尼亚州,Wst Virginia
4.06,WY,210,3719,52,0,0,679,13,3929,3929,怀俄明州,Wyoming
4.07,AK,213,6700,29,6,0,8,22,6913,6913,阿拉斯加州,Alaska
4.07,AL,2119,12797,0,56,6,0,151,14916,14916,阿拉巴马州,Alabama
4.07,AR,946,12692,142,16,0,722,71,13638,13638,阿肯色州,Arkansas
4.07,AZ,2575,30800,0,73,8,722,119,33375,33375,亚利桑那州,Arizona
4.07,CA,15865,115364,0,374,31,12269,1529,145329,131229,加利福尼亚州,California
4.07,CO,5172,21703,0,150,10,880,222,26875,26875,科罗拉多州,Colorado
4.07,CT,7781,21255,0,277,71,1475,875,29036,29036,康涅狄格州,Connecticut
4.07,DE,928,7628,144,16,2,1307,255,8556,8556,特拉华州,Delaware
4.07,FL,14747,123415,0,296,60,13465,1423,139569,138162,佛罗里达州,Florida
4.07,GA,8818,24895,0,329,100,935,1504,33713,33713,乔治亚州（佐治亚州）,Georgia
4.07,HI,387,13155,89,5,1,0,16,13542,13542,夏威夷州,Hawaii
4.07,IA,1048,11670,341,26,1,1017,102,12718,12718,爱荷华州（艾奥瓦州）（衣阿华州）,Iowa
4.07,ID,1170,10076,0,13,3,182,69,11246,11246,爱达荷州,Idaho
4.07,IL,13549,55183,0,380,73,4503,1287,68732,68732,伊利诺斯州,Illinois
4.07,IN,5507,23257,0,173,34,2010,563,28764,28764,印第安纳州,Indiana
4.07,KS,900,8614,0,27,2,375,55,9514,9514,堪萨斯州,Kansas
4.07,KY,1008,18947,0,59,14,1135,53,19955,19955,肯塔基州,Kentucky
4.07,LA,16284,58371,0,582,70,4072,1417,74655,74655,路易斯安那州,Louisiana
4.07,MA,15104,66270,0,515,67,3550,1365,81374,81374,马萨诸塞州（麻省、麻州）,Massachusetts
4.07,MD,4371,27256,288,103,12,1684,326,31627,31627,马里兰州,Maryland
4.07,ME,519,6088,176,12,2,0,20,6607,6607,缅因州,Maine
4.07,MI,19823,45550,56,845,118,2430,973,65373,65373,密歇根州（密执安州）,Michigan
4.07,MN,1069,28191,549,34,4,1049,83,29260,29260,明尼苏达州,Minnesota
4.07,MO,3037,28932,0,53,14,1819,315,31969,31969,密苏里州,Missouri
4.07,MS,1915,18632,0,59,8,0,177,20547,20547,密西西比州,Mississippi
4.07,MT,319,6666,0,6,0,175,20,6985,6985,蒙大拿州,Montana
4.07,NC,3221,37861,0,46,13,5,351,41082,41082,北卡罗来纳州,North Carolina
4.07,ND,237,7466,82,4,1,478,12,7703,7703,北达科他州,North Dakota
4.07,NE,447,6811,0,10,2,433,38,7258,7258,内布拉斯加州,Nebraska
4.07,NH,715,8019,151,9,0,318,46,8783,8734,新罕布什尔州（新罕布夏州）,New Hampshire Hampshire
4.07,NJ,44416,50558,0,1232,229,2616,3326,94974,94974,新泽西州,New Jersey
4.07,NM,686,21139,133,12,0,2627,62,21825,21825,新墨西哥州,New Mexico
4.07,NV,2087,16552,0,58,12,876,134,18639,18639,内华达州,Nevada
4.07,NY,138863,201195,14590,5489,731,11073,8174,340058,340058,纽约州,New York
4.07,OH,4782,46056,0,167,25,2128,332,50838,50838,俄亥俄州,Ohio
4.07,OK,1472,11821,612,67,16,10399,145,13293,13293,俄克拉荷马州,Oklahoma
4.07,OR,1181,21826,0,33,6,1157,49,23007,23007,俄勒冈州,Oregon
4.07,PA,14559,76719,0,240,78,5845,1579,91278,91278,宾夕法尼亚州,Pennsylvania
4.07,RI,1230,9077,35,30,3,1678,148,10307,10307,罗得岛州（罗德岛州）,Rhode Island
4.07,SC,2417,21263,0,51,7,4336,368,23680,23680,南卡罗来纳州,South Carolina
4.07,SD,320,5948,98,6,2,216,32,6270,6268,南达科他州,South Dakota
4.07,TN,4138,48736,466,72,7,5188,336,52874,52874,田纳西州,Tennessee
4.07,TX,8262,80387,38,154,14,2306,986,88649,88649,得克萨斯州,Texas
4.07,UT,1738,32909,0,13,0,1190,63,34647,34647,犹他州,Utah
4.07,VA,3333,25312,0,63,9,3669,455,28645,28645,弗吉尼亚州,Virginia
4.07,VT,575,6554,15,23,0,464,32,7129,7129,佛蒙特州,Vermont
4.07,WA,8859,104511,0,429,22,4674,336,113370,113370,华盛顿州,Washington
4.07,WI,2578,28512,0,92,15,1938,138,31090,31090,威斯康辛州（威斯康星州）,Wisconsin
